Découpeuse de Yench;;60;01;19;2021;11;49;05;;4997 kamas/u.;999;1 000;1 000;1 500;2 000;2 000;2 000;2 899;2 900;3 000;3 100;3 500;3 500;4 000;3 500;4 000;5 500;
La Zulie Lame;;60;01;19;2021;11;49;12;;4203 kamas/u.;ly;;;;;
Découpeuse de Kralamoure;;61;01;19;2021;11;49;17;;145638 kamas/u.;130 000;199 999;200 000;212 999;212 999;212 999;212 999;212 999;212 999;212 999;249 999;
La Griffe Aiguisée;;68;01;19;2021;11;49;24;;32643 kamas/u.;100 000;110 000;115 000;120 000;210 000;230 000;235 000;240 000;
Epée de Adili;;70;01;19;2021;11;49;30;;14977 kamas/u.;14 444;;;;;
Epée Royale du Bouftou;;70;01;19;2021;11;49;35;;16602 kamas/u.;2 899;2 900;2 900;2 900;2 900;2 900;2 900;2 900;2 900;2 990;2999;3 400;3 500;3 600;4 499;4 500;4999;4 999;4999;4999;5 000;5 000;6 998;7 000;7 000;7 499;7 500;8 000;8 000;8 000;9 999;9 999;9 999;45 000;70 000;
Epée de I'Eples;;71;01;19;2021;11;49;45;;20000 kamas/u.;40 000;;;;;
Epée Zervatif;;73;01;19;2021;11;49;51;;148578 kamas/u.;300 000;;;;;
Epée de Fendaf;;75;01;19;2021;11;49;56;;0 kamas/u.;60 000;;;;;
Epée de Flymoz;;78;01;19;2021;11;50;01;;0 kamas/u.;be ee!;;;;;
Neuf Queues;;80;01;19;2021;11;50;07;;117745 kamas/u.;2 100 000;2 200 000;;;;
Epée de Mamestef;;82;01;19;2021;11;50;12;;0 kamas/u.;100 000;;;;;
Epée de Thesrel;;84;01;19;2021;11;50;17;;0 kamas/u.;50 000;111 222;;;;
Pic a Glace;;85;01;19;2021;11;50;23;;331303 kamas/u.;459 000;520 000;630 000;630 000;633 333;650 000;675 000;799 888;799 999;799 999;2 000 000;
Epée de Muves;;91;01;19;2021;11;50;29;;25000 kamas/u.;1 000 000;;;;;
Epée de Mulnef;;92;01;19;2021;11;50;34;;0 kamas/u.;150 000;;;;;
Fausse Griffe de Ceangal;;95;01;19;2021;11;50;39;;95442 kamas/u.;120 000;120 000;125 000;130 000;130 000;130 000;135 000;150 000;
Epée d'Irehotes;;99;01;19;2021;11;50;45;;0 kamas/u.;355 555;;;;;
Epée du Tegafdar;;99;01;19;2021;11;50;50;;0 kamas/u.;170 000;;;;;
Lame du Chef Bwork;;100;01;19;2021;11;50;56;;9665 kamas/u.;7 000;7998;7999;7999;8 999;9 000;9 000;9 000;9 000;10 000;10 000;
Griffe Rose;;100;01;19;2021;11;51;02;;899697 kamas/u.;499 999;499 999;500 000;500 000;500 000;500 000;500 000;550 000;600 000;799 999;900 000;980 000;1 100 000;1111111;1 129 999;1 234 567;1 249 999;1 399 999;1 399 999;1 400 000;
Epée de Taledeau;;100;01;19;2021;11;51;10;;0 kamas/u.;80 000;;;;;
Razoir du Soir;;106;01;19;2021;11;51;15;;275974 kamas/u.;599 999;750 000;1 000 000;;;
Epée du Rat Blanc;;109;01;19;2021;11;51;20;;312217 kamas/u.;350 000;;;;;
Griffe de Grizmine;;111;01;19;2021;11;51;25;;494215 kamas/u.;420 000;500 000;;;;
Epée de Storpur;;114;01;19;2021;11;51;31;;381304 kamas/u.;1 000 000;2 000 000;2 000 000;;;
Epée de Alaly;;115;01;19;2021;11;51;36;;303830 kamas/u.;200 000;;;;;
Epée du Riruh;;116;01;19;2021;11;51;41;;0 kamas/u.;200 000;;;;;
Epée de Elmidepr;;118;01;19;2021;11;51;47;;0 kamas/u.;100 000;;;;;
Epée du Uteknef;;120;01;19;2021;11;51;52;;447431 kamas/u.;1 200 000;;;;;
Epée du Dragoeuf;;127;01;19;2021;11;51;57;;237197 kamas/u.;99 000;99 000;99 999;100 000;;
Epée de Larabobyb;;130;01;19;2021;11;52;03;;0 kamas/u.;300 000;;;;;
Epée de Aquenabava;;133;01;19;2021;11;52;08;;104204 kamas/u.;650 000;;;;;
Epée du Rokil;;133;01;19;2021;11;52;13;;100000 kamas/u.;200 000;;;;;
Epée de Aquenabava;;133;01;19;2021;11;52;18;;104204 kamas/u.;650 000;;;;;
Epée du Rokil;;133;01;19;2021;11;52;23;;100000 kamas/u.;200 000;;;;;
Epée du Uguluj;;135;01;19;2021;11;52;29;;0 kamas/u.;900 000;;;;;
Epée de Ramosi;;139;01;19;2021;11;52;34;;247214 kamas/u.;nae} ol opi elele};;;;;
Epée du Fonae;;141;01;19;2021;11;52;39;;300000 kamas/u.;600 000;;;;;
Epée de Emovlemo;;143;01;19;2021;11;52;44;;0 kamas/u.;250 000;;;;;
L'Epée Rilleuse;;169;01;19;2021;11;52;50;;1577784 kamas/u.;3 299 999;4 500 000;5 000 000;;;
L'Epée Nice;;177;01;19;2021;11;52;55;;2673761 kamas/u.;999 999;1 099 990;1 099 990;1 099 990;1 099 990;1 100 000;1 100 000;1 400 000;1 100 000;1 400 000;1 500 000;
L'Epée Nice;;177;01;19;2021;11;53;01;;2673761 kamas/u.;999 999;1 099 990;1 099 990;1 099 990;1 099 990;1 100 000;1 100 000;1 400 000;1 100 000;1 400 000;1 500 000;
Kukri Kura;;179;01;19;2021;11;53;07;;2123731 kamas/u.;3 250 000;3 499 990;3 499 990;4 200 000;5555 555;5 850 555;6 000 000;6 500 000;6 999 999;7 500 000;7 750 000;7 750 000;8 500 000;8 800 000;
Epée Loponéze;;184;01;19;2021;11;53;14;;2299196 kamas/u.;6 499 990;6 499 990;;;;
Az'tech;;186;01;19;2021;11;53;19;;2179548 kamas/u.;VAST Y/;1 999 990;1999 990;1999 990;1 999 990;3 199 999;3 199 999;3 599 999;4 888 888;5 000 000;10 000 000;
Faux du Paysan;Faux;1;01;19;2021;11;53;29;;165 kamas/u.;;;;;;
Faux usée du Paysan;Faux;;01;19;2021;11;53;34;;4585 kamas/u.;899;900;900;900;999;1 400;1 800;2 000;2 000;2 000;2 000;2 000;2 000;2 500;
Faux maudite du Saigneur Guerrier;Faux;200;01;19;2021;11;53;41;;1745204 kamas/u.;10 000 000;;;;;
;Faux;200;01;19;2021;11;53;47;;1745204 kamas/u.;10 000 000;;;;;
;Faux;200;01;19;2021;11;53;52;;1745204 kamas/u.;10 000 000;;;;;
;Faux;200;01;19;2021;11;53;57;;1745204 kamas/u.;10 000 000;;;;;
;Faux;200;01;19;2021;11;54;02;;1745204 kamas/u.;10 000 000;;;;;
;Faux;200;01;19;2021;11;54;07;;1745204 kamas/u.;10 000 000;;;;;
;Faux;200;01;19;2021;11;54;12;;1745204 kamas/u.;10 000 000;;;;;
;Faux;200;01;19;2021;11;54;17;;1745204 kamas/u.;10 000 000;;;;;
;Faux;200;01;19;2021;11;54;22;;1745204 kamas/u.;10 000 000;;;;;
;Faux;200;01;19;2021;11;54;27;;1745204 kamas/u.;10 000 000;;;;;
La Trancheuse d'Arakne;Hache;8;01;19;2021;11;54;36;;637 kamas/u.;200;499;500;500;500;500;500;900;
Hache de Rugnure;Hache;8;01;19;2021;11;54;42;;2498 kamas/u.;6 000;;;;;
Hache de Evakegot;Hache;12;01;19;2021;11;54;47;;2504 kamas/u.;2 000;;;;;
Trancheuse d'lf;Hache;17;01;19;2021;11;54;53;;25216 kamas/u.;25 000;;;;;
Hache de Egurifis;Hache;18;01;19;2021;11;54;58;;0 kamas/u.;3 500;;;;;
Hache du Tejiha;Hache;22;01;19;2021;11;55;03;;0 kamas/u.;5 000;;;;;
Hache de Ilefo;Hache;26;01;19;2021;11;55;09;;2500 kamas/u.;2 500;;;;;
Agride;Hache;27;01;19;2021;11;55;14;;16754 kamas/u.;12 000;13 500;14 000;15 000;19 994;
Hache de Emohalas;Hache;31;01;19;2021;11;55;19;;0 kamas/u.;5 000;;;;;
Tueuse de Chénes;Hache;33;01;19;2021;11;55;25;;25802 kamas/Uu.;20 000;20 000;20 000;20 000;20 000;20 000;20 000;20 000;20 000;20 000;20 000;
Hache de Lobafulu;Hache;33;01;19;2021;11;55;31;;0 kamas/u.;5 000;;;;;
Hache de Bremamo;Hache;36;01;19;2021;11;55;36;;0 kamas/u.;5 000;;;;;
Hache de Biporac;Hache;40;01;19;2021;11;55;42;;12000 kamas/u.;12 000;;;;;
Elagueuse de Charme;Hache;47;01;19;2021;11;55;47;;112225 kamas/u.;80 000;;;;;
Hache de Dacodac;Hache;48;01;19;2021;11;55;52;;0 kamas/u.;65 000;;;;;
Hache de Tastarh;Hache;54;01;19;2021;11;55;58;;0 kamas/u.;12 000;;;;;
Hache du Mulou;Hache;55;01;19;2021;11;56;03;;10920 kamas/u.;11 000;11 000;12 000;12 000;12 000;12 000;12 000;12 000;13 000;14 000;19 999;19 999;35 000;55 000;
Hache du Adageola;Hache;55;01;19;2021;11;56;10;;0 kamas/u.;55 000;;;;;
Hache de Lamikape;Hache;70;01;19;2021;11;56;15;;0 kamas/u.;39 000;;;;;
Hache du Flaplem;Hache;70;01;19;2021;11;56;20;;0 kamas/u.;100 000;;;;;
Hache du Temora;Hache;76;01;19;2021;11;56;25;;0 kamas/u.;30 000;;;;;
Hache Terrdala;Hache;83;01;19;2021;11;56;31;;34932 kamas/u.;39 999;40 000;42 000;45 000;47 500;48 000;48 000;49 000;49 000;49 000;49 000;49 000;49 000;49 000;49 000;50 000;60 000;
Hache de Melobnef;Hache;98;01;19;2021;11;56;38;;80000 kamas/u.;80 000;;;;;
Hache du Minotoror;Hache;109;01;19;2021;11;56;43;;401937 kamas/u.;400 000;490 000;499 999;500 000;500 000;500 000;500 000;500 000;
Hache du Minotoror;Hache;109;01;19;2021;11;56;50;;401937 kamas/u.;400 000;490 000;499 999;500 000;500 000;500 000;500 000;500 000;
Hache de Upitavum;Hache;111;01;19;2021;11;56;55;;0 kamas/u.;200 000;;;;;
Hache de Hugam;Hache;118;01;19;2021;11;57;01;;10089 kamas/u.;172 000;;;;;
Hache de Geurithi;Hache;123;01;19;2021;11;57;06;;0 kamas/u.;90 000;;;;;
Hache du Beufrim;Hache;124;01;19;2021;11;57;11;;0 kamas/u.;199 999;;;;;
Hache du Dragoeuf;Hache;126;01;19;2021;11;57;16;;327382 kamas/u.;1 199 000;1 250 000;2 000 000;;;
Hache du Guerrier Zoth;Hache;139;01;19;2021;11;57;21;;1099917 kamas/u.;980 000;999 999;1 080 000;1 099 990;1 099 990;1 099 990;1 099 990;1 099 990;
Hache du Saroc;Hache;145;01;19;2021;11;57;27;;0 kamas/u.;555 555;;;;;
Hache du Saroc;Hache;145;01;19;2021;11;57;32;;0 kamas/u.;555 555;;;;;
Hache Harnéee;Hache;158;01;19;2021;11;57;37;;331653 kamas/u.;800 000;950 000;1 000 000;1 000 000;;
Hache Sueur Rance;Hache;162;01;19;2021;11;57;42;;994776 kamas/u.;2 600 000;;;;;
Hache a Lamelles;Hache;176;01;19;2021;11;57;47;;5198957 kamas/u.;5 999 997;5 999 998;5 999 999;7 000 000;7 200 000;7 200 000;7 400 000;9 000 000;
Marteau du Forgemage de Dagues;Marteau;1;01;19;2021;11;57;58;;10812 kamas/u.;17 999;19 000;;;;
Marteau du Forgemage de Haches;Marteau;1;01;19;2021;11;58;03;;11547 kamas/u.;;19 000;;;;
Marteau du Forgemage de Pelles;Marteau;1;01;19;2021;11;58;09;;10754 kamas/u.;15 000;17 999;19 000;;;
Marteau de Forgeur d'Epées;Marteau;1;01;19;2021;11;58;15;;11216 kamas/u.;15 000;;;;;
Marteau de Forgeur de Marteaux;Marteau;1;01;19;2021;11;58;20;;9072 kamas/u.;300;;;;;
Marteau du Forgemage de Marteaux;Marteau;1;01;19;2021;11;58;25;;10467 kamas/u.;17 999;;;;;
Marteau du Bricoleur;Marteau;1;01;19;2021;11;58;30;;39896 kamas/u.;tx pelele);;;;;
Marteau du Forgeur de Boucliers;Marteau;1;01;19;2021;11;58;35;;11515 kamas/u.;29 999;;;;;
Marteau de Boisaille;Marteau;;01;19;2021;11;58;40;;530 kamas/u.;;;;;;
Marteau de Thenut;Marteau;5;01;19;2021;11;58;46;;2970 kamas/u.;2 500;;;;;
Marteau de Hemaru;Marteau;6;01;19;2021;11;58;51;;1145 kamas/u.;1 000;;;;;
Marteau de Akafaut;Marteau;7;01;19;2021;11;58;56;;3000 kamas/u.;3 000;;;;;
Marteau de Ufudesef;Marteau;8;01;19;2021;11;59;02;;0 kamas/u.;3 000;;;;;
Marteau de Roucour;Marteau;8;01;19;2021;11;59;07;;2511 kamas/u.;5 000;;;;;
Marteau de Fukuveuf;Marteau;9;01;19;2021;11;59;12;;0 kamas/u.;3 000;;;;;
Marteau de Lofdar;Marteau;10;01;19;2021;11;59;18;;1340256 kamas/u.;2 500;;;;;
Marteau du Bouftou;Marteau;10;01;19;2021;11;59;23;;2167 kamas/u.;400;15 000;27 000;28 500;29 000;31 000;31 000;33 000;31 000;33 000;35 000;
Marteau du Uvulilu;Marteau;12;01;19;2021;11;59;29;;3180 kamas/u.;2 999;2999;3 000;;;
Marteau du Oudeug;Marteau;13;01;19;2021;11;59;35;;2500 kamas/u.;2 400;;;;;
Maillet Aclou;Marteau;15;01;19;2021;11;59;40;;4491 kamas/u.;15 000;;;;;
Marteau de Emola;Marteau;23;01;19;2021;11;59;45;;0 kamas/u.;3 000;;;;;
Marteau Tau;Marteau;23;01;19;2021;11;59;50;;5212 kamas/u.;4 500;8 500;;;;
Marteau du Uhululu;Marteau;27;01;19;2021;11;59;56;;0 kamas/u.;10 000;;;;;
Sargasse;Marteau;27;01;19;2021;12;00;01;;16963 kamas/u.;15 999;15 999;15 999;15 999;15 999;15 999;15 999;15 999;
Marteau de Bemalle;Marteau;30;01;19;2021;12;00;07;;10000 kamas/u.;5 000;;;;;
Marteau de Lamuri;Marteau;32;01;19;2021;12;00;12;;0 kamas/u.;5 000;8 000;;;;
Marteau de Lufipem;Marteau;33;01;19;2021;12;00;17;;0 kamas/u.;8 000;;;;;
Marteau Toh'Lo;Marteau;35;01;19;2021;12;00;23;;118671 kamas/u.;399 999;399 999;1 000 000;;;
Marteau de Thout;Marteau;37;01;19;2021;12;00;28;;0 kamas/u.;5 000;;;;;
Marteau du Otalotip;Marteau;40;01;19;2021;12;00;33;;0 kamas/u.;80 000;;;;;
Imposant Marteau Outar;Marteau;48;01;19;2021;12;00;39;;30446 kamas/u.;50 000;;;;;
Marteau du Nehiveuf;Marteau;50;01;19;2021;12;00;44;;0 kamas/u.;15 000;;;;;
Marteau Pinambour;Marteau;50;01;19;2021;12;00;49;;206583 kamas/u.;130 000;;;;;
Marteau de Lufatip;Marteau;50;01;19;2021;12;00;55;;0 kamas/u.;20 000;;;;;
Marteau Réfacteur;Marteau;55;01;19;2021;12;01;00;;57829 kamas/u.;20 000;;;;;
Marteau de Aelilotte;Marteau;59;01;19;2021;12;01;05;;49689 kamas/u.;33 333;;;;;
Marteau du Elomele;Marteau;61;01;19;2021;12;01;11;;0 kamas/u.;8 000;;;;;
Marteau de Lehaille;Marteau;66;01;19;2021;12;01;16;;35928 kamas/u.;40 000;;;;;
Ragnarok;Marteau;66;01;19;2021;12;01;21;;143668 kamas/u.;175 000;178 888;178 888;178 999;179 999;180 000;188 888;188 888;190 000;190 000;199 996;199 996;199 996;250 000;
Marteau de Methoko;Marteau;67;01;19;2021;12;01;29;;0 kamas/u.;20 000;;;;;
Marteau du Amphoub;Marteau;71;01;19;2021;12;01;34;;8000 kamas/u.;10 000;;;;;
Marteau du Alygac;Marteau;74;01;19;2021;12;01;39;;0 kamas/u.;34 000;;;;;
Marteau du Kidemuby;Marteau;74;01;19;2021;12;01;45;;11000 kamas/u.;9 999;;;;;
Marteau du Hurour;Marteau;79;01;19;2021;12;01;50;;19999 kamas/u.;70 000;;;;;
Marteau des Falistos;Marteau;79;01;19;2021;12;01;55;;58876 kamas/u.;350 000;;;;;
Marteau de Nirudo;Marteau;80;01;19;2021;12;02;01;;20000 kamas/u.;20 000;;;;;
Marteau du Ludamain;Marteau;80;01;19;2021;12;02;06;;0 kamas/u.;50 000;;;;;
Marteau du Craqueleur Légendaire;Marteau;81;01;19;2021;12;02;11;;136364 kamas/u.;320 000;;;;;
Kaiser;Marteau;82;01;19;2021;12;02;17;;285708 kamas/u.;1 499 999;3 000 000;;;;
Marteau Mato;Marteau;83;01;19;2021;12;02;22;;291555 kamas/u.;775 285;;;;;
Masse du Corailleur;Marteau;85;01;19;2021;12;02;27;;99463 kamas/u.;83 500;84 000;85 000;85 000;85 000;85 000;85 000;85 000;85 000;85 000;85 000;
Marteau du Hamesdar;Marteau;89;01;19;2021;12;02;34;;0 kamas/u.;20 000;;;;;
Marteau de la Terps;Marteau;90;01;19;2021;12;02;39;;2966627 kamas/u.;950 000;999 999;1 000 000;1 199 999;1 200 000;2 400 000;2 499 999;2 599 000;3 000 000;3 100 000;3 200 000;3 200 000;14 999 012;18 500 000;19 999 999;21 500 000;25 999 000;36 000 000;38 000 000;41 500 000;
Marteau Réehadaure;Marteau;100;01;19;2021;12;02;47;;109794 kamas/u.;399 999;400 000;1 600 000;;;
Marteau du Bebebera;Marteau;101;01;19;2021;12;02;53;;0 kamas/u.;19 000;;;;;
Marteau du Hulegeuf;Marteau;104;01;19;2021;12;02;58;;40000 kamas/u.;100 000;;;;;
Marteau M'Pouce;Marteau;107;01;19;2021;12;03;03;;1795758 kamas/u.;900 000;950 000;1 000 000;1 000 000;1 199 990;1 199 990;1 201 000;3 300 000;3 400 000;3 400 000;3 400 000;3 400 000;3 500 000;3 500 000;3 999 999;4 359 999;35 000 000;
Marteau Ronto;Marteau;107;01;19;2021;12;03;10;;755647 kamas/u.;1 300 000;1999 999;2 500 000;;;
Marteau de Sohitoki;Marteau;114;01;19;2021;12;03;16;;39000 kamas/u.;50 000;;;;;
Marteau de Thake;Marteau;118;01;19;2021;12;03;21;;0 kamas/u.;60 000;;;;;
