Dague du Thusahusar;Dague;141;01;19;2021;05;05;49;;100017 kamas/u.;100 017;;;;;
Dague de Ifudi;Dague;143;01;19;2021;05;05;54;;0 kamas/u.;400 000;;;;;
Dague du Zigotho;Dague;143;01;19;2021;05;05;59;;30000 kamas/u.;299 999;;;;;
Dague du Zigotho;Dague;143;01;19;2021;05;06;04;;30000 kamas/u.;299 999;;;;;
Dagues Réceuses;Dague;143;01;19;2021;05;06;09;;1443362 kamas/u.;3 333 333;3 500 000;3 600 000;3 900 000;3 999 999;3 999 999;4 500 000;4 550 000;
Dague de Aquauli;Dague;145;01;19;2021;05;06;15;;0 kamas/u.;199 999;;;;;
Dague de Meloro;Dague;147;01;19;2021;05;06;21;;2392341 kamas/u.;12 999 999;13 599 999;16 000 000;;;
Dague de Mocohi;Dague;149;01;19;2021;05;06;26;;69999 kamas/u.;200 000;;;;;
Dague du Odomata;Dague;149;01;19;2021;05;06;31;;80000 kamas/u.;1 250 000;;;;;
Dagues Ruik;Dague;158;01;19;2021;05;06;36;;2712192 kamas/u.;1 500 000;2 800 000;2 800 000;;;
Dagues Eudin;Dague;171;01;19;2021;05;06;41;;2099284 kamas/u.;yyy ay 77);3 666 666;3 999 999;4 000 000;4 000 000;4 000 000;4 500 000;7 750 000;
Dagues Eudin;Dague;171;01;19;2021;05;06;47;;2099284 kamas/u.;yyy ay 77);3 666 666;3 999 999;4 000 000;4 000 000;4 000 000;4 500 000;7 750 000;
Dague Adou;Dague;175;01;19;2021;05;06;52;;854584 kamas/u.;3 000 000;;;;;
Lame Assacre;Dague;182;01;19;2021;05;06;57;;976745 kamas/u.;4 750 000;4999 999;7 600 000;7 650 000;;
Couteaux a Champignons;Dague;187;01;19;2021;05;07;03;;2850985 kamas/u.;1977 845;1977 845;1999 999;2 699 555;2 699 999;2 998 999;3 500 000;3 600 000;4 000 000;4 500 000;4 500 000;4 566 666;4 750 000;4 890 000;4 900 000;5 000 000;5 050 000;5 150 000;5 185 000;5 420 000;
Epée de Yanguru;;1;01;19;2021;05;07;18;;250 kamas/u.;499;;;;;
Petite Epée de Boisaille;;2;01;19;2021;05;07;23;;248 kamas/u.;300;;;;;
Epée de Boisaille;;3;01;19;2021;05;07;28;;242 kamas/u.;350;;;;;
Epée d'Agaceto;;15;01;19;2021;05;07;34;;21991 kamas/u.;15 000;;;;;
Epée d'Alle;;22;01;19;2021;05;07;39;;10277 kamas/u.;10 000;10 000;10 000;10 000;10 000;10 000;10 000;10 000;10 000;10 000;10 000;10 000;10 000;10 000;10 000;10 000;10 000;10 000;10 000;10 000;
Epée de Ricoche;;29;01;19;2021;05;07;46;;4995 kamas/u.;3 333;;;;;
Epée de Rosoh;;31;01;19;2021;05;07;52;;4004 kamas/u.;5 000;;;;;
Epée de I'Opela;;37;01;19;2021;05;07;57;;25000 kamas/u.;5 000;;;;;
Lame du Craqueleur;;37;01;19;2021;05;08;03;;4452 kamas/u.;2 150;2 150;2 150;2 300;2 500;2 500;3 000;3 000;
Kwaklame de Flammes;;41;01;19;2021;05;08;09;;33089 kamas/u.;30 000;30 000;33 333;35 555;;
Kwaklame de Terre;;41;01;19;2021;05;08;14;;24135 kamas/u.;27 000;28 000;28 000;28 000;28 000;28 000;28 000;28 000;28 000;28 000;29 000;
Kwaklame du Vent;;41;01;19;2021;05;08;20;;44492 kamas/u.;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;
Corbalame;;45;01;19;2021;05;08;31;;930 kamas/u.;299;299;450;1 000;;
Razielle;;52;01;19;2021;05;08;36;;182582 kamas/u.;19 999 012;;;;;
Découpeuse de Yench;;60;01;19;2021;05;08;41;;4997 kamas/u.;999;1 000;1 000;1 500;2 000;2 000;2 000;2 899;2 900;3 000;3 100;3 500;3 500;4 000;3 500;4 000;5 500;
La Zulie Lame;;60;01;19;2021;05;08;49;;4203 kamas/u.;ly;;;;;
Découpeuse de Kralamoure;;61;01;19;2021;05;08;54;;145638 kamas/u.;130 000;199 999;200 000;212 999;212 999;
La Griffe Aiguisée;;68;01;19;2021;05;08;59;;32643 kamas/u.;100 000;110 000;115 000;120 000;210 000;230 000;235 000;240 000;
Epée de Adili;;70;01;19;2021;05;09;05;;14977 kamas/u.;14 444;;;;;
Epée Royale du Bouftou;;70;01;19;2021;05;09;10;;16602 kamas/u.;2 900;2 900;2 900;2 900;2 900;2 900;2 900;2 900;2 990;2999;3 400;3 500;3 600;4 499;4 500;4999;4999;4 999;4999;5 000;5 000;6 998;7 000;7 000;7 499;7 500;8 000;8 000;8 000;9 999;9 999;9 999;
Epée de I'Eples;;71;01;19;2021;05;09;20;;20000 kamas/u.;40 000;;;;;
Epée Zervatif;;73;01;19;2021;05;09;26;;148578 kamas/u.;300 000;;;;;
Epée de Fendaf;;75;01;19;2021;05;09;31;;0 kamas/u.;60 000;;;;;
Sabre Feudala;;76;01;19;2021;05;09;36;;155762 kamas/u.;200 000;;;;;
Epée de Flymoz;;78;01;19;2021;05;09;41;;0 kamas/u.;be ee!;;;;;
Neuf Queues;;80;01;19;2021;05;09;46;;117745 kamas/u.;2 100 000;2 200 000;;;;
Epee de Mamestef;;82;01;19;2021;05;09;51;;0 kamas/u.;100 000;;;;;
Epée de Thesrel;;84;01;19;2021;05;09;57;;0 kamas/u.;50 000;111 222;;;;
Pic a Glace;;85;01;19;2021;05;10;02;;331303 kamas/u.;459 000;520 000;630 000;630 000;633 333;650 000;675 000;799 888;799 999;799 999;2 000 000;
Epée de Muves;;91;01;19;2021;05;10;08;;25000 kamas/u.;1 000 000;;;;;
Epée de Mulnef;;92;01;19;2021;05;10;14;;0 kamas/u.;150 000;;;;;
Fausse Griffe de Ceangal;;95;01;19;2021;05;10;19;;95442 kamas/u.;120 000;120 000;125 000;130 000;130 000;130 000;135 000;150 000;
Epée d'Irehotes;;99;01;19;2021;05;10;25;;0 kamas/u.;355 555;;;;;
Epée du Tegafdar;;99;01;19;2021;05;10;31;;0 kamas/u.;170 000;;;;;
Lame du Chef Bwork;;100;01;19;2021;05;10;36;;9665 kamas/u.;7 000;7998;7999;7999;8 999;9 000;9 000;9 000;9 000;10 000;10 000;
Griffe Rose;;100;01;19;2021;05;10;42;;901273 kamas/u.;500 000;520 000;550 000;550 000;570 000;600 000;730 000;730 000;799 999;800 000;800 000;900 000;980 000;1 100 000;1111111;1 129 999;1 234 567;1 249 999;1 399 999;1 399 999;1 399 999;1 399 999;1 400 000;
Epée de Taledeau;;100;01;19;2021;05;10;51;;0 kamas/u.;80 000;;;;;
Razoir du Soir;;106;01;19;2021;05;10;56;;275974 kamas/u.;599 999;750 000;1 000 000;;;
Epée de Teram;;108;01;19;2021;05;11;01;;0 kamas/u.;40 000;;;;;
Epée du Rat Blanc;;109;01;19;2021;05;11;07;;312217 kamas/u.;350 000;;;;;
Griffe de Grizmine;;111;01;19;2021;05;11;12;;494215 kamas/u.;420 000;500 000;;;;
Epée de Storpur;;114;01;19;2021;05;11;17;;381304 kamas/u.;1 000 000;2 000 000;2 000 000;;;
Epée du Riruh;;116;01;19;2021;05;11;23;;0 kamas/u.;200 000;;;;;
Epée de Elmidepr;;118;01;19;2021;05;11;28;;0 kamas/u.;100 000;;;;;
Epée du Uteknef;;120;01;19;2021;05;11;33;;447431 kamas/u.;1 200 000;;;;;
Epée du Dragoeuf;;127;01;19;2021;05;11;39;;237197 kamas/u.;99 000;99 000;99 999;100 000;;
Epée de Larabobyb;;130;01;19;2021;05;11;44;;0 kamas/u.;300 000;;;;;
Epée de Aquenabava;;133;01;19;2021;05;11;49;;104204 kamas/u.;650 000;;;;;
Epée de Aquenabava;;133;01;19;2021;05;11;55;;104204 kamas/u.;650 000;;;;;
Epée du Rokil;;133;01;19;2021;05;12;00;;100000 kamas/u.;200 000;;;;;
Epée du Uguluj;;135;01;19;2021;05;12;05;;0 kamas/u.;900 000;;;;;
Epée de Ramosi;;139;01;19;2021;05;12;11;;247214 kamas/u.;nae} ol opi elele};;;;;
Epée du Fonae;;141;01;19;2021;05;12;16;;300000 kamas/u.;600 000;;;;;
Epée de Emovlemo;;143;01;19;2021;05;12;21;;0 kamas/u.;250 000;;;;;
L'Epée Rilleuse;;169;01;19;2021;05;12;26;;1577784 kamas/u.;3 299 999;4 500 000;5 000 000;;;
L'Epée Nice;;177;01;19;2021;05;12;31;;2673761 kamas/u.;999 999;1 099 990;1 099 990;1 099 990;1 099 990;1 100 000;1 100 000;1 400 000;1 100 000;1 400 000;1 500 000;
L'Epée Nice;;177;01;19;2021;05;12;37;;2673761 kamas/u.;999 999;1 099 990;1 099 990;1 099 990;1 099 990;1 100 000;1 100 000;1 400 000;1 100 000;1 400 000;1 500 000;
Kukri Kura;;179;01;19;2021;05;12;44;;2123731 kamas/u.;3 250 000;3 499 990;3 499 990;4 200 000;5555 555;5 850 555;6 000 000;6 500 000;6 999 999;7 500 000;7 750 000;7 750 000;8 500 000;8 800 000;
Epée Loponéze;;184;01;19;2021;05;12;50;;2299196 kamas/u.;6 499 990;6 499 990;;;;
Az'tech;;186;01;19;2021;05;12;55;;2179548 kamas/u.;VAST Y/;1 999 990;1999 990;1999 990;1 999 990;3 199 999;3 199 999;3 599 999;4 888 888;5 000 000;10 000 000;
Faux du Paysan;Faux;1;01;19;2021;05;13;06;;165 kamas/u.;;;;;;
Faux usée du Paysan;Faux;17;01;19;2021;05;13;11;;4585 kamas/u.;899;900;900;900;999;1 400;1 800;2 000;2 000;2 000;2 000;2 000;2 000;2 500;2 500;2 998;4 000;
Faux maudite du Saigneur Guerrier;Faux;200;01;19;2021;05;13;18;;1745204 kamas/u.;10 000 000;;;;;
;Faux;200;01;19;2021;05;13;24;;1745204 kamas/u.;10 000 000;;;;;
;Faux;200;01;19;2021;05;13;29;;1745204 kamas/u.;10 000 000;;;;;
;Faux;200;01;19;2021;05;13;34;;1745204 kamas/u.;10 000 000;;;;;
;Faux;200;01;19;2021;05;13;39;;1745204 kamas/u.;10 000 000;;;;;
;Faux;200;01;19;2021;05;13;44;;1745204 kamas/u.;10 000 000;;;;;
;Faux;200;01;19;2021;05;13;49;;1745204 kamas/u.;10 000 000;;;;;
;Faux;200;01;19;2021;05;13;54;;1745204 kamas/u.;10 000 000;;;;;
;Faux;200;01;19;2021;05;13;59;;1745204 kamas/u.;10 000 000;;;;;
;Faux;200;01;19;2021;05;14;04;;1745204 kamas/u.;10 000 000;;;;;
La Trancheuse d'Arakne;Hache;8;01;19;2021;05;14;14;;637 kamas/u.;200;499;500;500;500;500;500;900;
Hache de Rugnure;Hache;8;01;19;2021;05;14;19;;2498 kamas/u.;6 000;;;;;
Trancheuse d'lf;Hache;17;01;19;2021;05;14;24;;25216 kamas/u.;25 000;;;;;
Hache de Egturifis;Hache;18;01;19;2021;05;14;30;;0 kamas/u.;3 500;;;;;
Hache du Tejiha;Hache;22;01;19;2021;05;14;35;;0 kamas/u.;5 000;;;;;
Hache de Ilefo;Hache;26;01;19;2021;05;14;40;;2500 kamas/u.;2 500;;;;;
Agride;Hache;27;01;19;2021;05;14;46;;16739 kamas/u.;13 500;20 000;;;;
Hache de Emohalas;Hache;31;01;19;2021;05;14;51;;0 kamas/u.;5 000;;;;;
Tueuse de Chénes;Hache;33;01;19;2021;05;14;56;;25802 kamas/Uu.;20 000;20 000;20 000;20 000;20 000;20 000;20 000;20 000;20 000;20 000;20 000;
Hache de Lobafulu;Hache;33;01;19;2021;05;15;03;;0 kamas/u.;5 000;;;;;
Hache de Bremamo;Hache;36;01;19;2021;05;15;08;;0 kamas/u.;5 000;;;;;
Hache de Biporac;Hache;40;01;19;2021;05;15;13;;12000 kamas/u.;12 000;;;;;
Elagueuse de Charme;Hache;47;01;19;2021;05;15;19;;112225 kamas/u.;80 000;;;;;
Hache de Dacodac;Hache;48;01;19;2021;05;15;24;;0 kamas/u.;65 000;;;;;
Hache de Tastarh;Hache;54;01;19;2021;05;15;29;;0 kamas/u.;12 000;;;;;
Hache du Mulou;Hache;55;01;19;2021;05;15;35;;10920 kamas/u.;11 000;11 000;12 000;12 000;12 000;12 000;12 000;12 000;13 000;14 000;19 999;19 999;35 000;55 000;
Hache du Adageola;Hache;55;01;19;2021;05;15;42;;0 kamas/u.;55 000;;;;;
Hache de Lamikape;Hache;70;01;19;2021;05;15;47;;0 kamas/u.;39 000;;;;;
Hache de Melobnef;Hache;98;01;19;2021;05;15;52;;80000 kamas/u.;80 000;;;;;
Hache du Minotoror;Hache;109;01;19;2021;05;15;58;;401937 kamas/u.;400 000;490 000;499 999;500 000;500 000;500 000;500 000;500 000;
Hache de Upitavum;Hache;111;01;19;2021;05;16;03;;0 kamas/u.;200 000;;;;;
Hache de Geurithi;Hache;123;01;19;2021;05;16;08;;0 kamas/u.;90 000;;;;;
Hache du Beufrim;Hache;124;01;19;2021;05;16;13;;0 kamas/u.;199 999;;;;;
Hache du Beufrim;Hache;124;01;19;2021;05;16;18;;0 kamas/u.;199 999;;;;;
Hache du Dragoeuf;Hache;126;01;19;2021;05;16;23;;327382 kamas/u.;1 199 000;1 250 000;2 000 000;;;
Hache de Fatol;Hache;137;01;19;2021;05;16;28;;282415 kamas/u.;580 000;;;;;
Hache du Guerrier Zoth;Hache;139;01;19;2021;05;16;33;;1099917 kamas/u.;980 000;999 999;1 080 000;1 099 990;1 099 990;1 099 990;1 099 990;1 099 990;1 199 990;1 300 000;1 300 000;1 650 000;1 800 000;1 800 000;1 800 000;1 800 000;2 000 000;2 000 000;2 200 000;3 500 000;
Marteau du Forgemage de Dagues;Marteau;1;01;19;2021;05;16;46;;10812 kamas/u.;17 999;19 000;;;;
Marteau du Forgemage de Haches;Marteau;1;01;19;2021;05;16;52;;11547 kamas/u.;;19 000;;;;
Marteau du Forgemage de Pelles;Marteau;1;01;19;2021;05;16;57;;10754 kamas/u.;15 000;17 999;19 000;;;
Marteau de Forgeur d'Epées;Marteau;1;01;19;2021;05;17;03;;11216 kamas/u.;15 000;;;;;
Marteau de Forgeur de Marteaux;Marteau;1;01;19;2021;05;17;08;;9072 kamas/u.;300;;;;;
Marteau du Forgemage de Marteaux;Marteau;1;01;19;2021;05;17;13;;10467 kamas/u.;17 999;;;;;
Marteau du Bricoleur;Marteau;1;01;19;2021;05;17;19;;39896 kamas/u.;tx pelele);;;;;
Marteau du Forgeur de Boucliers;Marteau;1;01;19;2021;05;17;24;;11515 kamas/u.;29 999;;;;;
Marteau de Boisaille;Marteau;;01;19;2021;05;17;29;;530 kamas/u.;;;;;;
Marteau de Thenut;Marteau;5;01;19;2021;05;17;35;;2970 kamas/u.;2 500;;;;;
Marteau de Hemaru;Marteau;6;01;19;2021;05;17;40;;1145 kamas/u.;1 000;;;;;
Marteau de Akafaut;Marteau;7;01;19;2021;05;17;45;;3000 kamas/u.;3 000;;;;;
Marteau de Ufudesef;Marteau;8;01;19;2021;05;17;51;;0 kamas/u.;3 000;;;;;
Marteau de Roucour;Marteau;8;01;19;2021;05;17;56;;2511 kamas/u.;5 000;;;;;
Marteau de Fukuveuf;Marteau;9;01;19;2021;05;18;01;;0 kamas/u.;3 000;;;;;
Marteau de Lofdar;Marteau;10;01;19;2021;05;18;07;;1340256 kamas/u.;2 500;;;;;
Marteau du Bouftou;Marteau;10;01;19;2021;05;18;12;;1695 kamas/u.;20%);15 000;27 000;28 500;29 000;31 000;31 000;33 000;35 000;37 000;41 000;
Marteau du Uvulilu;Marteau;12;01;19;2021;05;18;18;;3180 kamas/u.;2 999;2999;3 000;;;
Marteau du Oudeug;Marteau;13;01;19;2021;05;18;24;;2500 kamas/u.;2 400;;;;;
Maillet Aclou;Marteau;15;01;19;2021;05;18;29;;4491 kamas/u.;15 000;;;;;
Marteau Tau;Marteau;23;01;19;2021;05;18;34;;5212 kamas/u.;4 500;8 500;;;;
Marteau du Uhululu;Marteau;27;01;19;2021;05;18;40;;0 kamas/u.;10 000;;;;;
Sargasse;Marteau;27;01;19;2021;05;18;45;;16963 kamas/u.;15 999;15 999;15 999;15 999;15 999;15 999;15 999;15 999;
Marteau de Bemalle;Marteau;30;01;19;2021;05;18;50;;10000 kamas/u.;5 000;;;;;
Marteau de Lamuri;Marteau;32;01;19;2021;05;18;56;;0 kamas/u.;5 000;8 000;;;;
Marteau de Lufipem;Marteau;33;01;19;2021;05;19;01;;0 kamas/u.;8 000;;;;;
Marteau Toh'Lo;Marteau;35;01;19;2021;05;19;06;;118671 kamas/u.;1 000 000;;;;;
Marteau de Thout;Marteau;37;01;19;2021;05;19;12;;0 kamas/u.;5 000;;;;;
Marteau du Otalotip;Marteau;40;01;19;2021;05;19;17;;0 kamas/u.;80 000;;;;;
Imposant Marteau Outar;Marteau;48;01;19;2021;05;19;22;;30446 kamas/u.;50 000;;;;;
Marteau du Nehiveuf;Marteau;50;01;19;2021;05;19;28;;0 kamas/u.;15 000;;;;;
Marteau Pinambour;Marteau;50;01;19;2021;05;19;33;;206583 kamas/u.;130 000;230 000;;;;
Marteau de Lufatip;Marteau;50;01;19;2021;05;19;38;;0 kamas/u.;20 000;;;;;
Marteau Refacteur;Marteau;55;01;19;2021;05;19;44;;57829 kamas/u.;20 000;;;;;
Marteau de Aelilotte;Marteau;59;01;19;2021;05;19;49;;49689 kamas/u.;33 333;;;;;
Marteau du Elomele;Marteau;61;01;19;2021;05;19;54;;0 kamas/u.;8 000;;;;;
Marteau de Lehaille;Marteau;66;01;19;2021;05;20;00;;35928 kamas/u.;40 000;;;;;
Ragnarok;Marteau;66;01;19;2021;05;20;05;;143668 kamas/u.;175 000;178 888;178 888;178 999;179 999;180 000;188 888;188 888;190 000;190 000;199 996;199 996;200 000;250 000;
Marteau de Methoko;Marteau;67;01;19;2021;05;20;11;;0 kamas/u.;20 000;;;;;
Marteau du Amphoub;Marteau;71;01;19;2021;05;20;17;;8000 kamas/u.;10 000;;;;;
Marteau du Alygac;Marteau;74;01;19;2021;05;20;22;;0 kamas/u.;34 000;;;;;
Marteau du Kidemuby;Marteau;74;01;19;2021;05;20;27;;11000 kamas/u.;9 999;;;;;
Marteau du Hurour;Marteau;79;01;19;2021;05;20;33;;19999 kamas/u.;70 000;;;;;
Marteau des Falistos;Marteau;79;01;19;2021;05;20;38;;58876 kamas/u.;350 000;;;;;
Marteau de Nirudo;Marteau;80;01;19;2021;05;20;43;;20000 kamas/u.;20 000;;;;;
Marteau du Ludamain;Marteau;80;01;19;2021;05;20;49;;0 kamas/u.;50 000;;;;;
Marteau du Craqueleur Légendaire;Marteau;81;01;19;2021;05;20;54;;136364 kamas/u.;320 000;;;;;
Kaiser;Marteau;82;01;19;2021;05;20;59;;285708 kamas/u.;1 499 999;3 000 000;;;;
Marteau Mato;Marteau;83;01;19;2021;05;21;05;;291555 kamas/u.;775 285;;;;;
Masse du Corailleur;Marteau;85;01;19;2021;05;21;10;;99463 kamas/u.;83 500;84 000;85 000;85 000;85 000;85 000;85 000;85 000;85 000;85 000;85 000;
Marteau du Hamesdar;Marteau;89;01;19;2021;05;21;16;;0 kamas/u.;20 000;;;;;
Marteau de la Terps;Marteau;90;01;19;2021;05;21;22;;2966627 kamas/u.;950 000;999 999;1 000 000;1 199 999;1 200 000;2 400 000;2 499 999;2 599 000;2 649 999;2 649 999;2 649 999;2 649 999;2 649 999;3 000 000;3 100 000;3 200 000;3 200 000;14 999 012;19 999 999;21 500 000;25 999 000;38 000 000;41 500 000;
Marteau Réhadaure;Marteau;100;01;19;2021;05;21;30;;109794 kamas/u.;399 999;400 000;1 600 000;;;
Marteau du Bebebera;Marteau;101;01;19;2021;05;21;35;;0 kamas/u.;19 000;;;;;
Marteau du Hulegeuf;Marteau;104;01;19;2021;05;21;41;;40000 kamas/u.;100 000;;;;;
Marteau M'Pouce;Marteau;107;01;19;2021;05;21;46;;1795758 kamas/u.;900 000;950 000;1 000 000;1 000 000;1 199 990;1 199 990;1 201 000;3 300 000;3 400 000;3 400 000;3 400 000;3 400 000;3 500 000;3 500 000;3 999 999;4 359 999;35 000 000;
Marteau Ronto;Marteau;107;01;19;2021;05;21;53;;755647 kamas/u.;1 300 000;1 499 999;1999 999;2 500 000;;
Marteau de Sohitoki;Marteau;114;01;19;2021;05;21;59;;39000 kamas/u.;50 000;;;;;
Marteau de Thake;Marteau;118;01;19;2021;05;22;04;;0 kamas/u.;60 000;;;;;
Marteau du Dragoeuf;Marteau;123;01;19;2021;05;22;09;;512525 kamas/u.;1 799 999;;;;;
Marteau de Hegai;Marteau;123;01;19;2021;05;22;14;;0 kamas/u.;85 000;;;;;
Marteau Ksain;Marteau;124;01;19;2021;05;22;19;;567308 kamas/u.;450 000;;;;;
Masse du Corailleur Magistral;Marteau;125;01;19;2021;05;22;25;;1209712 kamas/u.;500 000;1 350 000;1 400 000;;;
Marteau Ksain;Marteau;124;01;19;2021;05;22;30;;567308 kamas/u.;450 000;;;;;
