Amulette Paysanne;| Amulette;20;01;11;2021;00;55;09;;169 kamas/u.;800;800;800;800;800;800;800;800;800;800;800;800;800;890;890;890;890;890;900;975;975;1 000;1 000;
L'Araknamu;| Amulette;20;01;11;2021;00;55;16;;741 kamas/u.;ohh);;;;;
Amulette de Il'Homme Ours;| Amulette;20;01;11;2021;00;55;20;;9949 kamas/u.;5 000;7 000;;;;
Amulette du Marin;| Amulette;22;01;11;2021;00;55;23;;3313 kamas/u.;4 600;6 000;;;;
La Reinette;| Amulette;;01;11;2021;00;55;27;;25737 kamas/u.;;;;;;
Entente;| Amulette;26;01;11;2021;00;55;31;;9492 kamas/u.;5 000;;;;;
Larvamulette;| Amulette;26;01;11;2021;00;55;34;;2066 kamas/u.;999;2 200;2 500;3 000;3 500;
Amulette du Kitsou;| Amulette;26;01;11;2021;00;55;39;;8125 kamas/u.;3 000;3 000;3 000;3 900;3 900;3 999;4 000;5 000;5 000;8 000;8 000;8 000;8 000;9 999;
La Broche Héte;| Amulette;28;01;11;2021;00;55;44;;44274 kamas/u.;31 000;31 500;39 999;49 000;49 999;
Kabale;| Amulette;29;01;11;2021;00;55;48;;6332 kamas/u.;6 500;;;;;
Amulette de Shika;| Amulette;29;01;11;2021;00;55;52;;14425 kamas/u.;19 900;19 900;20 000;20 000;;
Amulette du Badoul;| Amulette;32;01;11;2021;00;55;55;;16839 kamas/u.;18 900;19 000;20 000;20 000;20 000;20 000;20 000;20 000;
Ambramulette Arackne;| Amulette;34;01;11;2021;00;56;00;;1555 kamas/u.;1 300;1 399;1 400;1555;1555;1 555;1555;1 998;
Amulette du Mineur Sombre;| Amulette;39;01;11;2021;00;56;05;;23489 kamas/u.;38 999;38 999;39 000;39 000;39 000;39 000;39 000;39 000;39 000;39 000;39 000;39 000;39 000;39 000;39 000;39 000;39 000;39 000;40 000;44 000;44 998;44 998;44 998;44 998;44 999;44 999;44 999;44 999;70 000;70 000;70 000;70 000;70 000;70 000;70 000;84 999;89 999;89 999;89 999;89 999;99 999;100 000;120 000;120 000;120 000;120 000;120 000;
Vegamu;| Amulette;40;01;11;2021;00;56;18;;5748 kamas/u.;9 400;9 400;9 500;9 500;9 990;9 990;9 999;10 000;14 000;14 999;15 000;16 000;17 000;17 499;17 500;19 999;20 000;25 000;30 000;33 333;33 333;33 333;34 000;
Ambramulette Moskito;| Amulette;40;01;11;2021;00;56;25;;17197 kamas/u.;9 000;9 000;9 000;9 000;9 000;
Embléme Livide;| Amulette;41;01;11;2021;00;56;29;;33838 kamas/u.;9 999;35 000;;;;
Amulette Akwadala;| Amulette;41;01;11;2021;00;56;33;;52447 kamas/u.;37 999;43 999;49 000;49 000;49 999;50 000;50 000;65 000;74 999;75 000;78 000;80 000;85 000;90 000;178 000;179 999;179 999;179 999;179 999;179 999;179 999;179 999;179 999;179 999;189 000;390 000;
Amukwak de Glace;| Amulette;42;01;11;2021;00;56;40;;15222 kamas/u.;30 000;40 000;40 000;;;
Amukwak de Flammes;| Amulette;42;01;11;2021;00;56;44;;28211 kamas/u.;19 000;19 000;20 000;25 000;30 000;
Amukwak de Terre;| Amulette;42;01;11;2021;00;56;48;;41993 kamas/u.;34 000;42 400;;;;
Amukwak du Vent;| Amulette;42;01;11;2021;00;56;52;;26514 kamas/u.;34 999;34 999;34 999;34 999;34 999;34 999;40 000;42 000;
Amulette du Kam Assutra;| Amulette;43;01;11;2021;00;56;56;;92504 kamas/u.;eho eho he);;;;;
L'Amulette du Puzzle de la Griffe;| Amulette;44;01;11;2021;00;57;00;;6644 kamas/u.;4 000;4 000;4 000;4 000;4 000;6 999;7 000;7 000;7 000;7 000;7 000;8 000;10 000;12 000;12 000;12 000;12 000;12 000;12 000;12 000;12 000;12 000;12 000;12 000;12 000;12 000;12 000;12 000;12 000;12 000;12 000;12 000;
Amulette Scarabosse Dore;| Amulette;45;01;11;2021;00;57;09;;5174 kamas/u.;20 000;25 000;25 000;;;
La Feuille d'Eté;| Amulette;45;01;11;2021;00;57;13;;98666 kamas/u.;65 000;105 999;135 152;;;
Craquamulette;| Amulette;46;01;11;2021;00;57;17;;3175 kamas/u.;1 800;1 900;1 900;1 900;1 900;1 900;1 900;1 900;1 900;1 900;1 900;2 000;4 200;4 200;4 200;4 200;6 999;
L'Abramu;| Amulette;46;01;11;2021;00;57;23;;144892 kamas/u.;115 000;130 000;130 000;130 000;130 000;130 000;130 000;135 000;135 000;135 000;135 000;135 000;219 999;219 999;219 999;219 999;219 999;219 999;219 999;219 999;222 222;225 000;239 888;239 888;239 888;239 888;239 888;239 888;239 999;245 000;284 999;284 999;284 999;284 999;284 999;295 000;299 999;299 999;319 000;319 000;330 000;349 000;349 000;350 000;350 000;369 000;1 255 555;
Amulette du Craqueleur;| Amulette;47;01;11;2021;00;57;36;;9940 kamas/u.;45 000;45 000;45 000;45 000;;
Amulette de la Boule;| Amulette;49;01;11;2021;00;57;39;;32976 kamas/u.;23 999;27 500;27 500;27 500;27 500;27 500;27 500;27 500;27 500;27 500;27 500;27 500;27 500;27 500;27 500;27 500;27 500;27 500;28 000;28 000;28 000;28 000;28 000;28 000;28 000;28 500;28 500;28 500;28 500;28 500;29 000;32 000;33 999;35 500;38 000;38 500;39 500;39 500;39 500;39 500;49 250;49 250;49 999;51 000;51 000;51 000;51 000;51 000;51 000;51 000;51 000;51 000;51 000;51 000;51 000;51 000;51 000;51 000;59 999;51 000;59 999;65 000;
Amublop Coco;| Amulette;50;01;11;2021;00;57;56;;116193 kamas/u.;50 000;50 000;50 000;50 000;55 000;59 000;60 000;60 000;60 000;65 000;65 000;67 000;70 000;70 000;75 000;75 000;78 000;80 000;89 000;104 999;110 000;114 999;119 999;119 999;125 000;129 999;150 000;165 000;299 999;165 000;299 999;420 000;
Amublop Indigo;| Amulette;50;01;11;2021;00;58;06;;97624 kamas/u.;75 000;85 000;85 000;90 000;90 000;93 999;95 000;100 000;100 000;100 000;140 000;142 000;150 000;159 999;179 999;200 000;200 000;200 000;200 000;260 000;
Amulette Royale du Bouftou;| Amulette;50;01;11;2021;00;58;14;;39619 kamas/u.;32 999;37 000;37 999;45 000;45 000;45 000;45 000;75 000;80 000;87 000;88 888;88 888;88 888;89 000;89 000;89 000;95 000;119 000;120 000;120 000;
Amublop Griotte;| Amulette;50;01;11;2021;00;58;21;;208433 kamas/u.;89 000;90 000;90 000;90 000;90 000;90 000;98 000;99 998;100 000;110 000;110 000;110 000;110 000;110 000;110 000;115 000;115 000;119 500;120 000;122 222;122 222;122 222;122 222;122 222;122 222;133 000;134 000;135 000;135 000;140 000;150 000;200 000;300 000;300 000;300 000;349 999;350 000;380 000;380 000;399 999;400 000;800 008;999 999;9111111;
Amublop Reinette;| Amulette;50;01;11;2021;00;58;35;;162040 kamas/u.;104 999;105 000;105 000;105 000;105 000;105 000;110 000;115 000;118 000;150 000;178 000;199 999;199 999;199 999;199 999;199 999;199 999;199 999;199 999;350 000;400 000;400 000;550 000;550 000;599 999;599 999;
Médaille Oly;| Amulette;51;01;11;2021;00;58;42;;20050 kamas/u.;20 000;;;;;
Amulette du Craqueleur des Plaines;| Amulette;52;01;11;2021;00;58;46;;29679 kamas/u.;20 000;20 000;20 000;20 000;20 000;20 000;20 000;20 000;20 000;29 000;29 000;29 000;29 000;29 000;29 000;29 000;29 000;29 000;29 000;29 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;
L'Oeil de Kanigrou;| Amulette;52;01;11;2021;00;58;55;;5934 kamas/u.;40 000;40 000;40 000;;;
Amulette de Xélor;| Amulette;52;01;11;2021;00;58;58;;230885 kamas/u.;300 000;315 000;320 000;348 999;348 999;348 999;348 999;349 999;349 999;375 000;375 000;375 000;375 000;375 000;400 000;400 000;400 000;400 000;400 000;425 000;
Amuloumulette;| Amulette;57;01;11;2021;00;59;06;;16979 kamas/u.;eae;14 444;14 444;14 444;14 444;14 444;14 444;14 444;14 444;14 444;14 999;14 999;14 999;15 000;18 000;19 000;20 000;20 000;22 999;75 000;
Amulette du Koalak;| Amulette;60;01;11;2021;00;59;13;;15299 kamas/u.;16 000;16 000;16 999;18 888;18 888;24 500;25 000;25 000;
Amulette "Dents de Wabbits";| Amulette;60;01;11;2021;00;59;18;;19710 kamas/u.;12 000;12 999;15 000;29 999;30 000;30 000;35 456;45 555;45 555;45 555;45 555;45 555;45 555;55 000;
Gelamu;| Amulette;60;01;11;2021;00;59;24;;52537 kamas/u.;44 444;54 433;54 443;54 444;54 444;55 000;55 000;55 000;58 000;58 888;69 999;69 999;70 000;70 000;75 000;77770;77770;77 770;77770;77 777;77777;77777;77 777;78 000;79 000;79 900;90 000;100 000;100 000;111 111;124 999;124 999;129 999;149 999;160 000;
Amulette Aerdala;| Amulette;62;01;11;2021;00;59;34;;159938 kamas/u.;99 000;185 000;210 000;280 000;;
Le Flan des Etoiles;| Amulette;62;01;11;2021;00;59;37;;315653 kamas/u.;400 000;400 000;400 000;400 000;480 000;480 000;499 999;900 000;
La Maitrise des Poupées;| Amulette;69;01;11;2021;00;59;41;;445565 kamas/u.;425 000;650 000;1 000 000;;;
La Doubitch O'Boul;| Amulette;77;01;11;2021;00;59;46;;223150 kamas/u.;320 000;369 999;369 999;369 999;369 999;369 999;369 999;369 999;369 999;369 999;369 999;369 999;369 999;369 999;369 999;369 999;369 999;370 000;380 000;400 000;400 000;444 444;450 000;
Amublop Griotte Royale;| Amulette;80;01;11;2021;00;59;54;;279203 kamas/u.;280 000;280 000;305 000;305 000;315 000;330 000;350 000;350 000;379 000;399 999;399 999;400 000;400 000;476 000;550 000;575 000;580 000;600 000;666 666;666 666;680 000;690 000;699 999;699 999;700 000;850 000;
Amublop Reinette Royale;| Amulette;80;01;11;2021;01;00;03;;260791 kamas/u.;299 999;299 999;299 999;299 999;299 999;299 999;299 999;299 999;299 999;299 999;650 000;699 999;749 999;750 000;749 999;750 000;790 000;
Amublop Coco Royale;| Amulette;80;01;11;2021;01;00;09;;237509 kamas/u.;285 000;299 999;300 000;300 000;350 000;365 444;400 000;400 000;
Epis de Farle;| Amulette;80;01;11;2021;01;00;14;;191262 kamas/u.;375 000;449 999;;;;
Epis de Shika;| Amulette;80;01;11;2021;01;00;17;;279665 kamas/u.;300 000;300 000;305 000;305 000;379 999;399 999;650 000;875 000;
Amublop Indigo Royale;| Amulette;80;01;11;2021;01;00;22;;255012 kamas/u.;200 000;285 555;300 000;333 333;385 000;400 000;400 000;400 000;419 999;450 000;1 999 999;
Amufafah;| Amulette;84;01;11;2021;01;00;27;;872159 kamas/u.;699 999;800 000;;;;
La Feuille d'‘Automne;| Amulette;89;01;11;2021;01;00;31;;265742 kamas/u.;659 999;659 999;700 000;700 000;;
Amulette Feudala;| Amulette;91;01;11;2021;01;00;35;;300276 kamas/u.;400 000;400 000;400 000;600 000;799 999;
Amulette de la Bouboule;| Amulette;98;01;11;2021;01;00;39;;168132 kamas/u.;450 000;599 995;;;;
La Feuille d'Hiver;| Amulette;98;01;11;2021;01;00;42;;191036 kamas/u.;155 555;155 555;155 555;159 999;160 000;170 000;178 000;180 000;189 000;189 000;189 000;189 000;189 000;189 000;190 000;190 000;190 000;190 000;190 000;190 000;190 000;190 000;190 000;190 000;190 000;200 000;200 000;200 000;240 000;
Amulette du Chef Bwork;| Amulette;100;01;11;2021;01;00;52;;278754 kamas/u.;268 000;268 500;268 500;268 500;268 500;268 500;268 500;268 500;270 000;272 000;272 000;290 000;299 999;444 444;299 999;444 444;33 333 333;
Collier du Dragon Cochon;| Amulette;100;01;11;2021;01;00;58;;420456 kamas/u.;200 000;230 000;388 888;400 000;;
Collier du Rat Noir;| Amulette;103;01;11;2021;01;01;01;;241197 kamas/u.;300 000;;;;;
Ouassulette;| Amulette;105;01;11;2021;01;01;05;;1446986 kamas/u.;1 450 000;1 455 555;1 460 001;1 500 000;1 550 000;1555 555;1 599 999;1 650 000;1 799 999;1 999 999;1 999 999;2 000 000;2 222 222;2 444 444;
Torque Ancestral;| Amulette;110;01;11;2021;01;01;11;;673050 kamas/u.;500 000;500 000;549 999;550 222;579 999;600 000;665 555;665 555;666 665;666 665;679 999;682 999;699 999;699 999;700 000;715 333;715 333;720 000;840 000;850 000;899 012;900 000;900 000;949 999;988 888;988 888;988 888;988 888;988 888;1 000 000;1 299 000;1 333 333;1 350 000;1 360 000;1 410 000;1555 555;1555 555;1 800 000;1555 555;1 800 000;499 999;
Collier du Minotoror;| Amulette;111;01;11;2021;01;01;22;;2004588 kamas/u.;3 888 888;3 888 888;3 888 888;3 900 000;3 999 000;3 900 000;3 999 000;3 999 998;
La Feuille de Printemps;| Amulette;123;01;11;2021;01;01;27;;1076585 kamas/u.;790 000;799 999;799 999;799 999;799 999;799 999;800 000;850 000;850 000;999 999;1111 111;1 300 000;1 300 000;1 400 000;1 999 999;2 394 999;2 395 000;2 499 999;2 499 999;2777777;2999 999;3 099 999;4 399 999;4 399 999;72 480 000;72 500 000;
Amulette du Dragoeuf;| Amulette;124;01;11;2021;01;01;36;;965124 kamas/u.;199 999;600 000;600 000;700 000;700 000;740 000;750 000;750 000;750 000;800 000;800 000;800 000;900 000;1111 111;1111111;3 999 999;4 500 000;
Médaille Kido;| Amulette;125;01;11;2021;01;01;43;;2733988 kamas/u.;2 800 000;2 949 999;2 950 000;2 990 000;2 999 990;2 999 990;2 999 990;2 999 999;3 000 000;3 299 998;3 350 000;3 360 000;4 600 000;4 995 000;4 995 000;5 200 000;6 999 999;
Amulette du Renouveau;| Amulette;126;01;11;2021;01;01;50;;1222347 kamas/u.;1 890 000;1 890 000;1 890 000;1 890 000;1 890 000;1 950 000;2 000 000;2 100 000;2 200 000;2 499 999;2 500 000;2 788 888;2 788 888;2 788 888;2 788 888;2 788 888;2 788 888;2 788 888;2 850 000;3 300 000;
Plimclik;| Amulette;130;01;11;2021;01;01;57;;1478074 kamas/u.;1 549 999;1 840 000;2 400 000;2 480 000;2 650 000;2 900 000;3111111;3 400 000;3111111;3 400 000;3 800 000;
Collier Cérémonial du Seigneur des Rats;| Amulette;134;01;11;2021;01;02;02;;1699864 kamas/u.;2 999 999;4 000 000;4555 555;4 560 000;;
Plimclik;| Amulette;130;01;11;2021;01;02;06;;1478074 kamas/u.;1 549 999;1 840 000;2 400 000;2 480 000;2 650 000;2 900 000;3111111;3 400 000;3111111;3 400 000;3 800 000;
Collier Cérémonial du Seigneur des Rats;| Amulette;134;01;11;2021;01;02;11;;1699864 kamas/u.;2 999 999;4 000 000;4555 555;4 560 000;;
Talisman d'Elya Wood;| Amulette;135;01;11;2021;01;02;14;;372370 kamas/u.;401 245;650 000;666 666;666 666;666 666;777777;809 999;900 000;809 999;900 000;1 066 000;
Talisman du Chéne Mou;| Amulette;138;01;11;2021;01;02;20;;1235372 kamas/u.;949 999;949 999;949 999;950 000;1 000 000;1 000 000;1 100 000;1 100 000;1 100 000;1 100 000;1 119 999;1 250 000;1 285 000;1 300 000;1 300 000;1 300 000;1 300 000;1 300 000;1 350 000;1 350 000;1 400 000;1 500 000;1 500 000;1 600 000;1 600 000;1 650 000;1 699 999;1 703 333;1 800 000;2 000 000;2 650 000;3 199 999;2 650 000;3 199 999;59 999 999;
La Meulette;| Amulette;143;01;11;2021;01;02;31;;930261 kamas/u.;599 999;599 999;600 000;600 000;600 000;610 000;625 000;740 000;1 449 999;1 500 000;1 500 000;1 578 952;1 588 888;1 588 888;1 850 000;1 950 000;1 988 888;2 000 000;2999 012;3 499 012;4 783 920;6 000 000;6 000 000;
Collier du Tanukoui San;| Amulette;152;01;11;2021;01;02;38;;2142844 kamas/u.;3 599 999;3 600 000;3 850 000;4 500 000;;
Collier du Minotot;| Amulette;158;01;11;2021;01;02;42;;8383727 kamas/u.;10 000 000;10 200 000;10 200 000;10 600 000;10 600 000;10 600 000;10 800 000;11 000 000;11 000 000;11 600 456;11 777 777;11 999 012;11 999 012;12 000 000;12 499 999;13 999 999;14 444 444;16 999 999;18 299 999;18 999 999;
Zothulette;| Amulette;162;01;11;2021;01;02;48;;664705 kamas/u.;6 000 000;6 666 666;7 000 O00;7 300 000;7 500 123;
Ougamulette;| Amulette;181;01;11;2021;01;02;52;;2034164 kamas/u.;3 000 000;3 000 000;3 500 000;3 599 969;6 599 999;9 999 012;9 999 012;9 999 012;9 999 012;11 999 012;11 999 012;11 999 012;11 999 012;11 999 012;
Amulette Ripage;| Amulette;184;01;11;2021;01;02;58;;2814464 kamas/u.;2 999 999;3 350 000;3 399 969;3 500 000;3 500 000;3 700 000;3 800 000;4 229 999;4 500 000;4 800 000;4 999 999;5 555 555;5 999 012;7999 012;7999 012;11 999 012;12 999 012;
Amunite;| Amulette;189;01;11;2021;01;03;05;;3238455 kamas/u.;4 000 000;4 000 000;4 800 000;4 800 000;5 000 000;5 300 000;5 399 999;5 750 000;6 500 000;6 999 012;6 999 012;6 999 012;6 999 012;6 999 012;6 999 012;7999 012;9 999 012;9 999 012;11 999 012;12 000 000;
Kralamansion;| Amulette;194;01;11;2021;01;03;11;;14805083 kamas/u.;23 000 000;23 000 000;24 000 000;24 999 999;25 555 555;25 555 555;26 000 000;199 999 012;
Anneau Agilesque;Anneau;1;01;11;2021;01;03;24;;100 kamas/u.;99;;;;;
Petit Anneau d'Agilité;Anneau;;01;11;2021;01;03;28;;82 kamas/u.;;;;;;
Anneau du Piou Jaune;Anneau;1;01;11;2021;01;03;31;;99 kamas/u.;‘WA;;;;;
Anneau du Piou Rose;Anneau;1;01;11;2021;01;03;35;;177 kamas/u.;185;;;;;
Le Plussain;Anneau;1;01;11;2021;01;03;39;;934 kamas/u.;450;100 000;;;;
Alliance;Anneau;1;01;11;2021;01;03;42;;11499 kamas/u.;13 493;;;;;
Anneau du Piou Rouge;Anneau;1;01;11;2021;01;03;47;;218 kamas/u.;255;;;;;
Petit Anneau de Sagesse;Anneau;;01;11;2021;01;03;50;;130 kamas/u.;;;;;;
Anneau du Piou Bleu;Anneau;1;01;11;2021;01;03;54;;338 kamas/u.;95;;;;;
Anneau de |'Aventurier;Anneau;1;01;11;2021;01;03;58;;2135 kamas/u.;1 800;1 800;1 800;1 900;2 000;2 297;2 298;2 299;2 299;2 498;2 499;2 499;2 500;2 500;2 500;2 500;2 500;2 600;3 000;3 000;3 000;3 000;3 000;3 299;3 299;3 333;3 399;3 500;3 999;3 999;3 999;4 890;4 890;5 999;6 999;6 999;15 000;15 000;15 000;20 000;24 444;
Anneau d'Agilité;Anneau;2;01;11;2021;01;04;08;;1083 kamas/u.;1 000;;;;;
Alliance Du Champ Champ;Anneau;3;01;11;2021;01;04;12;;784 kamas/u.;1 200;1 200;8 500;;;
Araknoton;Anneau;5;01;11;2021;01;04;16;;168 kamas/u.;50;99;150;150;888;
Abranneau;Anneau;5;01;11;2021;01;04;19;;20110 kamas/u.;20 000;;;;;
Grand Anneau de Sagesse;Anneau;6;01;11;2021;01;04;23;;1265 kamas/u.;10 000;;;;;
Anneau de Satisfaction;Anneau;;01;11;2021;01;04;27;;10689 kamas/u.;;;;;;
Puissant Anneau de Sagesse;Anneau;;01;11;2021;01;04;31;;4030 kamas/u.;;;;;;
Anneau de Bouze le Clerc;Anneau;10;01;11;2021;01;04;34;;3241 kamas/u.;500;1 000;1 999;1 999;1 999;1 999;2 000;2 000;2 500;2 500;2 500;2 500;2 500;2 500;2555;2 800;2 800;2 900;3 000;3 500;3 700;4 997;6 000;9 500;10 000;12 000;39 999;59 999;59 999;60 000;69 999;69 999;
Anneau en Mousse;Anneau;10;01;11;2021;01;04;44;;2261 kamas/u.;1 999;;;;;
Anneau Fortifiant;Anneau;11;01;11;2021;01;04;47;;23624 kamas/u.;5 500;6 900;7 500;8 000;8 500;8 000;8 500;9 000;
Anneau du Mental;Anneau;14;01;11;2021;01;04;51;;10675 kamas/u.;11 000;;;;;
Anneau du Bandit;Anneau;17;01;11;2021;01;04;55;;3507 kamas/u.;5 000;7 490;7 490;7 500;7 500;7 500;7 500;8 000;
Anneau du Sanglier;Anneau;19;01;11;2021;01;05;00;;5001 kamas/u.;2 400;2 400;2 500;3 500;5 750;5 750;27 599;34 899;
Alliance de |'Homme Ours;Anneau;20;01;11;2021;01;05;04;;9899 kamas/u.;4 000;;;;;
Chance d'Ecaflip;Anneau;20;01;11;2021;01;05;08;;4593 kamas/u.;1 400;1 500;1 500;1 500;1 999;1 999;1 999;1 999;1 999;2 000;3111;2 000;3111;3 500;
Anneau du Tofu;Anneau;21;01;11;2021;01;05;14;;4844 kamas/u.;1 699;1 700;2 000;2 000;2 000;2 000;2 500;2 500;3 900;4 000;4 000;4 000;4 999;6 000;
Mos Kitano;Anneau;21;01;11;2021;01;05;19;;2900 kamas/u.;11 999;11 999;11 999;55 687;65 599;
Fécaliseur du Magicien;Anneau;26;01;11;2021;01;05;24;;6000 kamas/u.;5 999;;;;;
Fécaliseur du Guerrier;Anneau;26;01;11;2021;01;05;27;;5000 kamas/u.;5 000;5 000;;;;
Alliance de Silimelle;Anneau;26;01;11;2021;01;05;31;;133148 kamas/u.;138 060;143 000;164 000;190 000;;
L'Ecaliseur;Anneau;29;01;11;2021;01;05;35;;996 kamas/u.;ame }eT;;;;;
Anneau Royal du Bouftou;Anneau;30;01;11;2021;01;05;39;;21318 kamas/u.;14 000;15 000;22 999;22 999;28 000;28 000;84 900;85 000;
Passé de Xélor;Anneau;30;01;11;2021;01;05;43;;33700 kamas/u.;25 000;29 500;35 000;35 000;40 000;40 000;40 000;40 000;40 000;43 000;47 000;
Souvenir d'Enutrof;Anneau;30;01;11;2021;01;05;48;;27858 kamas/u.;35 000;40 000;;;;
Alliance Akwadala;Anneau;37;01;11;2021;01;05;52;;18966 kamas/u.;10 000;10 000;10 000;14 000;14 000;14 000;14 000;14 000;14 000;14 000;14 000;14 000;14 000;14 000;18 000;29 999;29 999;41 000;50 000;66 888;
Anneau du Prespic;Anneau;38;01;11;2021;01;05;59;;6269 kamas/u.;679;688;690;3 000;3 200;3 400;7 000;7777;13 500;13 500;15 000;22 000;23 000;28 000;23 000;28 000;31999;
Anneau du Boufcoul;Anneau;38;01;11;2021;01;06;06;;30328 kamas/u.;33 000;33 000;35 000;38 000;38 000;38 000;38 000;38 000;38 000;38 000;40 000;
Force de Crocoburio;Anneau;40;01;11;2021;01;06;11;;33477 kamas/u.;50 000;50 000;50 000;130 000;;
Anneau de I'Invocateur Satisfait;Anneau;40;01;11;2021;01;06;15;;72474 kamas/u.;69 988;140 000;145 000;150 000;199 999;150 000;199 999;225 000;
Anobra;Anneau;40;01;11;2021;01;06;20;;10786 kamas/u.;4199;5 250;85 123;90 123;110 000;111 000;122 222;150 000;150 000;170 000;200 000;
Kwakanneau de Terre;Anneau;42;01;11;2021;01;06;25;;44740 kamas/u.;35 000;35 000;35 000;41 000;48 000;
Kwakanneau de Glace;Anneau;42;01;11;2021;01;06;28;;29835 kamas/u.;17 500;18 000;18 000;18 000;18 000;18 000;19 000;25 000;
Kwakanneau de Vent;Anneau;42;01;11;2021;01;06;33;;57604 kamas/u.;15 000;15 000;15 000;15 000;15 000;15 000;15 000;43 000;
Kwakanneau de Flammes;Anneau;42;01;11;2021;01;06;38;;27009 kamas/u.;20 000;20 000;25 000;28 000;;
Scaranneau Rouge;Anneau;43;01;11;2021;01;06;41;;13353 kamas/u.;9 999;10 900;11 000;12 000;12 000;12 000;13 000;19 000;19 500;30 000;31 000;
Scaranneau Blanc;Anneau;43;01;11;2021;01;06;47;;7443 kamas/u.;7 000;7 000;7 000;8 000;8 000;11 000;12 000;14 000;14 000;15 000;15 000;15 000;15 000;20 000;
Scaranneau Bleu;Anneau;43;01;11;2021;01;06;53;;7559 kamas/u.;5 000;7 900;8 000;8 000;8 000;13 900;13 900;13 900;14 000;14 000;14 000;14 000;14 000;14 000;
Scaranneau Vert;Anneau;43;01;11;2021;01;06;58;;10360 kamas/u.;6 000;6 000;6 100;9 000;;
Anneau du Scarabosse Doré;Anneau;43;01;11;2021;01;07;02;;8547 kamas/u.;10 000;10 000;10 000;10 000;10 000;10 000;12 000;12 000;12 000;12 000;17 900;17 900;18 000;40 000;
Mitaines de Chisp;Anneau;44;01;11;2021;01;07;08;;18152 kamas/u.;Proye hho);35 000;37 999;;;
Anneau Forain;Anneau;44;01;11;2021;01;07;11;;7115 kamas/u.;30 000;32 000;;;;
Abranneau Mou;Anneau;46;01;11;2021;01;07;16;;67105 kamas/u.;35 000;40 000;40 000;40 000;40 000;40 000;40 000;40 000;45 000;48 950;50 000;72 322;80 000;89 999;80 000;89 999;120 000;
Palmano;Anneau;46;01;11;2021;01;07;22;;94188 kamas/u.;115 000;119 999;119 999;119 999;119 999;120 000;120 000;120 000;120 000;150 000;180 000;180 000;180 000;180 000;190 000;200 000;250 000;250 000;250 000;250 000;250 000;350 000;450 000;
Abranneau Sombre;Anneau;48;01;11;2021;01;07;29;;78626 kamas/u.;131 000;131 000;;;;
Scaranneau Noir;Anneau;48;01;11;2021;01;07;34;;6015 kamas/u.;6 000;6 000;6 000;6 000;6 000;6 000;6 000;6 000;6 000;6 000;6 000;6 000;6 000;11 000;11111;11 900;12 000;
Blopanneau Coco;Anneau;50;01;11;2021;01;07;40;;162746 kamas/u.;120 000;125 000;125 000;129 999;135 000;140 000;140 000;320 000;388 888;449 999;499 999;449 999;499 999;500 000;
Blopanneau Indigo;Anneau;50;01;11;2021;01;07;46;;126190 kamas/u.;75 000;85 000;88 000;110 000;120 000;300 000;800 000;15 000 000;
Anodindo;Anneau;50;01;11;2021;01;07;51;;87073 kamas/u.;55 000;55 000;55 000;66 666;99 999;110 000;129 999;150 000;150 000;200 000;290 000;
