Metaria Mage bleue;| Metaria;50;01;11;2021;03;45;24;;18083 kamas/u.;20 000;248 999;
Metaria Mage jaune;| Metaria;50;01;11;2021;03;45;27;;7637 kamas/u.;5 000;67 899;
Metaria Mage rouge;| Metaria;50;01;11;2021;03;45;29;;40232 kamas/u.;48 000;509 890;
Metaria Mage verte;| Metaria;50;01;11;2021;03;45;32;;15547 kamas/u.;10 000;139 999;
Potion de Toflage;| Objet de dons;1;01;11;2021;03;45;37;;1109 kamas/u.;700;7 000;
Potion de Tabouflage;| Objet de dons;1;01;11;2021;03;45;40;;452 kamas/u.;;;19 999
Potion de camouflage immobile;| Objet de dons;1;01;11;2021;03;45;42;;722 kamas/u.;;20 000;
Potion de liberation;| Objet de dons;1;01;11;2021;03;45;46;;O kamas/u.;;;500 000
Potion de Souflage;| Objet de dons;1;01;11;2021;03;45;48;;4819 kamas/u.;4999;;
Petite potion d'agression;| Objet de dons;1;01;11;2021;03;45;51;;650 kamas/u.;499;4 900;
Grande potion d'agression;| Objet de dons;1;01;11;2021;03;45;54;;699 kamas/u.;;6 998;
Potion de Touflage;| Objet de dons;1;01;11;2021;03;45;56;;224 kamas/u.;;;14 999
Sang de Phénix;| Objet de dons;10;01;11;2021;03;45;59;;171 kamas/u.;99;;17 997
Sang de Phénix de Grand Cru;| Objet de dons;50;01;11;2021;03;46;01;;2721 kamas/u.;29 899;;
;| Objet de dons;50;01;11;2021;03;46;04;;2721 kamas/u.;29 899;;
;| Objet de dons;50;01;11;2021;03;46;07;;2721 kamas/u.;29 899;;
Potion de Rappel;| Potion;1;01;11;2021;03;46;12;;91 kamas/u.;;917;9 176
Potion de cité : Bonta;| Potion;1;01;11;2021;03;46;14;;99 kamas/u.;499;1 999;9 900
Potion de HmmMmmMmmm;| Potion;1;01;11;2021;03;46;17;;316 kamas/u.;10 000;;
Elixir Sacrieur;| Potion;1;01;11;2021;03;46;20;;299 kamas/u.;3 500;7999;15 000
Elixir Osamodas;| Potion;1;01;11;2021;03;46;23;;303 kamas/u.;300;;
Potion de crapaud-mufle;| Potion;1;01;11;2021;03;46;25;;2328 kamas/u.;39 998;;
Elixir Ecaflip;| Potion;1;01;11;2021;03;46;29;;87 kamas/u.;;10 000;5 896
Potion de Foyer de Guilde;| Potion;1;01;11;2021;03;46;32;;78 kamas/u.;;se ]ele;7 496
Elixir Sram;| Potion;1;01;11;2021;03;46;34;;36 kamas/u.;40;200;2 690
Potion d'enclos de Guilde;| Potion;1;01;11;2021;03;46;37;;311 kamas/u.;498;3 299;30 000
Elixir Xélor;| Potion;1;01;11;2021;03;46;40;;814 kamas/u.;800;5 000;79 999
Potion de Vieillesse;| Potion;1;01;11;2021;03;46;43;;292 kamas/u.;350;3 500;21 990
Potion de Foyer;| Potion;1;01;11;2021;03;46;46;;170 kamas/u.;;;16 998
Boules du Minotoboule;| Potion;1;01;11;2021;03;46;49;;531 kamas/u.;4799;45 000;
Elixir Féca;| Potion;1;01;11;2021;03;46;51;;749 kamas/u.;350;14 000;39 998
Potion de Mini Soin Supérieure;| Potion;1;01;11;2021;03;46;55;;36 kamas/u.;30;400;3 500
Elixir Cra;| Potion;1;01;11;2021;03;46;57;;8433 kamas/u.;18 999;109 999;1 090 000
Potion de cite : Brakmar;| Potion;1;01;11;2021;03;47;00;;170 kamas/u.;319;;15 998
Elixir Cra;| Potion;1;01;11;2021;03;47;03;;8433 kamas/u.;18 999;109 999;1 090 000
Potion de cité : Brakmar;| Potion;1;01;11;2021;03;47;06;;170 kamas/u.;319;;15 998
Elixir Enutrof;| Potion;1;01;11;2021;03;47;08;;952 kamas/u.;4999;9 998;
Potion de soin larvesque;| Potion;1;01;11;2021;03;47;12;;3024 kamas/u.;;29 999;
Elixir Iop;| Potion;1;01;11;2021;03;47;14;;404 kamas/u.;270;2 700;27 000
Potion Ghetto Raide;| Potion;10;01;11;2021;03;47;17;;1382 kamas/u.;;15 999;127 999
Oeuf de Larve Dorée;| Potion;10;01;11;2021;03;47;20;;63 kamas/u.;95;698;5 555
Potion Raide Boule;| Potion;40;01;11;2021;03;47;22;;5875 kamas/u.;8 990;64 899;
Potion Dantegoulesque;| Potion;50;01;11;2021;03;47;25;;25241 kamas/u.;29 950;;
Sang de Likrone;| Potion;60;01;11;2021;03;47;27;;3431 kamas/u.;;100 000;341 100
Potion Eau de fée;| Potion;60;01;11;2021;03;47;30;;707 kamas/u.;;eromelele;49 000
Potion Bulbique;| Potion;110;01;11;2021;03;47;33;;5227 kamas/u.;8 450;45 000;540 000
;| Potion d'oubli de maitrise;;01;11;2021;03;47;38;;5227 kamas/u.;;;
;| Potion d'oubli de maitrise;;01;11;2021;03;47;40;;5227 kamas/u.;;;
;| Potion d'oubli de maitrise;;01;11;2021;03;47;43;;5227 kamas/u.;;;
;| Potion d'oubli de maitrise;;01;11;2021;03;47;46;;5227 kamas/u.;;;
;| Potion d'oubli de maitrise;;01;11;2021;03;47;49;;5227 kamas/u.;;;
;| Potion d'oubli de maitrise;;01;11;2021;03;47;52;;5227 kamas/u.;;;
;| Potion d'oubli de maitrise;;01;11;2021;03;47;54;;5227 kamas/u.;;;
;| Potion d'oubli de maitrise;;01;11;2021;03;47;57;;5227 kamas/u.;;;
;| Potion d'oubli de maitrise;;01;11;2021;03;48;00;;5227 kamas/u.;;;
;| Potion d'oubli de maitrise;;01;11;2021;03;48;02;;5227 kamas/u.;;;
;| Potion d'oubli de maitrise;;01;11;2021;03;48;05;;5227 kamas/u.;;;
;| Potion d'oubli de maitrise;;01;11;2021;03;48;07;;5227 kamas/u.;;;
Potion d'oubli de métier : Pécheur;Potion d'oubli de métier;1;01;11;2021;03;48;12;;7078 kamas/u.;5 000;;
Potion d'oubli de métier : Boulanger;Potion d'oubli de métier;1;01;11;2021;03;48;15;;8538 kamas/u.;9 000;;
Potion d'oubli de métier : Forgeur de Marte...;Potion d'oubli de métier;1;01;11;2021;03;48;18;;2883 kamas/u.;4 498;;
Potion d'oubli de métier : Mineur;Potion d'oubli de métier;1;01;11;2021;03;48;21;;9007 kamas/u.;10 000;;
Potion d'oubli de métier : Sculpteur d'Arcs;Potion d'oubli de métier;1;01;11;2021;03;48;24;;6242 kamas/u.;4999;;
Potion d'oubli de métier : Forgeur de Pelles;Potion d'oubli de métier;1;01;11;2021;03;48;26;;5196 kamas/u.;10 000;;
Potion d'oubli de métier : Sculpteur d'Arcs;Potion d'oubli de métier;1;01;11;2021;03;48;30;;6242 kamas/u.;4999;;
Potion d'oubli de métier : Forgeur de Pelles;Potion d'oubli de métier;1;01;11;2021;03;48;32;;5196 kamas/u.;10 000;;
Potion d'oubli de métier : Forgeur de Hach;Potion d'oubli de métier;1;01;11;2021;03;48;35;;798 kamas/u.;4 490;;
Potion d'oubli de métier : Forgeur d'Epées;Potion d'oubli de métier;1;01;11;2021;03;48;39;;4941 kamas/u.;10 000;;
Potion d'oubli de métier : Paysan;Potion d'oubli de métier;1;01;11;2021;03;48;41;;8459 kamas/u.;5 000;20 000;
Potion d'oubli de métier : Sculpteur de Bator;Potion d'oubli de métier;1;01;11;2021;03;48;44;;13706 kamas/u.;8 999;;
Potion d'oubli de metier : Tailleur;Potion d'oubli de métier;1;01;11;2021;03;48;47;;9658 kamas/u.;11 000;;
Potion d'oubli de métier : Bijoutier;Potion d'oubli de métier;1;01;11;2021;03;48;49;;6187 kamas/u.;12 000;;
Potion d'oubli de metier : Cordonnier;Potion d'oubli de métier;1;01;11;2021;03;48;52;;3964 kamas/u.;9 000;;
Potion d'oubli de métier : Poissonnier;Potion d'oubli de métier;1;01;11;2021;03;48;55;;8173 kamas/u.;7 500;;
Potion d'oubli de métier : Alchimiste;Potion d'oubli de métier;1;01;11;2021;03;48;57;;7718 kamas/u.;8 000;;
Potion d'oubli de métier : Costumage;Potion d'oubli de métier;1;01;11;2021;03;49;00;;14941 kamas/u.;7 999;;
;| Potion d'oubli de sort;;01;11;2021;03;49;05;;14941 kamas/u.;;;
;| Potion d'oubli de sort;;01;11;2021;03;49;08;;14941 kamas/u.;;;
;| Potion d'oubli de sort;;01;11;2021;03;49;10;;14941 kamas/u.;;;
;| Potion d'oubli de sort;;01;11;2021;03;49;14;;14941 kamas/u.;;;
;| Potion d'oubli de sort;;01;11;2021;03;49;16;;14941 kamas/u.;;;
;| Potion d'oubli de sort;;01;11;2021;03;49;19;;14941 kamas/u.;;;
;| Potion d'oubli de sort;;01;11;2021;03;49;22;;14941 kamas/u.;;;
;| Potion d'oubli de sort;;01;11;2021;03;49;24;;14941 kamas/u.;;;
;| Potion d'oubli de sort;;01;11;2021;03;49;27;;14941 kamas/u.;;;
;| Potion d'oubli de sort;;01;11;2021;03;49;29;;14941 kamas/u.;;;
;| Potion d'oubli de sort;;01;11;2021;03;49;32;;14941 kamas/u.;;;
;| Potion d'oubli de sort;;01;11;2021;03;49;35;;14941 kamas/u.;;;
;Potion d'oubli percepteur;;01;11;2021;03;49;40;;14941 kamas/u.;;;
;Potion d'oubli percepteur;;01;11;2021;03;49;43;;14941 kamas/u.;;;
;Potion d'oubli percepteur;;01;11;2021;03;49;45;;14941 kamas/u.;;;
;Potion d'oubli percepteur;;01;11;2021;03;49;49;;14941 kamas/u.;;;
;Potion d'oubli percepteur;;01;11;2021;03;49;51;;14941 kamas/u.;;;
;Potion d'oubli percepteur;;01;11;2021;03;49;54;;14941 kamas/u.;;;
;Potion d'oubli percepteur;;01;11;2021;03;49;57;;14941 kamas/u.;;;
;Potion d'oubli percepteur;;01;11;2021;03;49;59;;14941 kamas/u.;;;
;Potion d'oubli percepteur;;01;11;2021;03;50;02;;14941 kamas/u.;;;
;Potion d'oubli percepteur;;01;11;2021;03;50;05;;14941 kamas/u.;;;
;Potion d'oubli percepteur;;01;11;2021;03;50;08;;14941 kamas/u.;;;
;Potion d'oubli percepteur;;01;11;2021;03;50;10;;14941 kamas/u.;;;
Potion de metal lourd liquide;Potion de forgemagie;1;01;11;2021;03;50;15;;267 kamas/u.;3 000;;50 000
Potion de metal liquide;Potion de forgemagie;1;01;11;2021;03;50;18;;721 kamas/u.;600;5 990;55 000
Potion d'Etincelle;Potion de forgemagie;1;01;11;2021;03;50;21;;1914 kamas/u.;898;4 000;
Potion de Copeaux de Bois Rares;Potion de forgemagie;1;01;11;2021;03;50;24;;1348 kamas/u.;;78 888;
Potion de Copeaux de Bois Solides;Potion de forgemagie;1;01;11;2021;03;50;27;;58 kamas/u.;60;;5 799
Potion de Secousse;Potion de forgemagie;1;01;11;2021;03;50;29;;23258 kamas/u.;10 000;209 398;2 000 000
Potion de Secousse;Potion de forgemagie;1;01;11;2021;03;50;33;;23258 kamas/u.;10 000;209 398;2 000 000
Potion de Crachin;Potion de forgemagie;1;01;11;2021;03;50;35;;463 kamas/u.;399;1 000;
Potion de Copeaux de Bois;Potion de forgemagie;1;01;11;2021;03;50;38;;427 kamas/u.;150;4 999;40 000
Potion de Courant d'Air;Potion de forgemagie;1;01;11;2021;03;50;41;;277 kamas/u.;79;500;
Potion de metal précieux liquide;Potion de forgemagie;1;01;11;2021;03;50;44;;3 kamas/u.;3 000;19;199
Potion de Rafale;Potion de forgemagie;25;01;11;2021;03;50;47;;10912 kamas/u.;2 000;90 000;
Potion de Flambée;Potion de forgemagie;25;01;11;2021;03;50;49;;20116 kamas/u.;7 000;170 000;
Potion d'Eboulement;Potion de forgemagie;25;01;11;2021;03;50;52;;5383 kamas/u.;4 889;42 000;
Potion de Séisme;Potion de forgemagie;50;01;11;2021;03;50;54;;83528 kamas/u.;90 000;900 000;
Potion d'Incendie;Potion de forgemagie;50;01;11;2021;03;50;57;;251009 kamas/u.;250 000;2 799 997;
Potion d'Ouragan;Potion de forgemagie;50;01;11;2021;03;51;00;;82100 kamas/u.;71778;717 809;
Potion de Tsunami;Potion de forgemagie;50;01;11;2021;03;51;02;;124097 kamas/u.;127 292;1 399 997;
Teinture Magique Bleutée;| Teinture;10;01;11;2021;03;51;07;;25858 kamas/u.;38 000;399 979;
Teinture Magique de Rougeur;| Teinture;10;01;11;2021;03;51;10;;3128 kamas/u.;3 500;34 000;317 399
Teinture Magique Orange;| Teinture;10;01;11;2021;03;51;13;;8801 kamas/u.;10 000;149 888;
Teinture Magique Sombre;| Teinture;10;01;11;2021;03;51;16;;38988 kamas/u.;35 000;349 998;
;| Teinture;10;01;11;2021;03;51;19;;38988 kamas/u.;35 000;349 998;
;| Teinture;10;01;11;2021;03;51;21;;38988 kamas/u.;35 000;349 998;
;| Teinture;10;01;11;2021;03;51;24;;38988 kamas/u.;35 000;349 998;
;| Teinture;10;01;11;2021;03;51;26;;38988 kamas/u.;35 000;349 998;
;| Teinture;10;01;11;2021;03;51;29;;38988 kamas/u.;35 000;349 998;
;| Teinture;10;01;11;2021;03;51;31;;38988 kamas/u.;35 000;349 998;
;| Teinture;10;01;11;2021;03;51;34;;38988 kamas/u.;35 000;349 998;
;| Teinture;10;01;11;2021;03;51;37;;38988 kamas/u.;35 000;349 998;
